306, 2369.395376, 2326.153417, 2273.798234, 2211.514038, 2161.753855, 2338.49
307, 2322.542414, 2269.085511, 2204.197604, 2149.244154, 2120.249103, 2058.9956
308, 2265.280984, 2198.438387, 2140.891805, 2106.828407, 2094.857743, 1931.2143
309, 2193.830672, 2134.363936, 2097.97949, 2086.72412, 2078.90267, 1910.96
310, 2129.311457, 2091.233206, 2080.159848, 2075.257619, 2172.86037, 2320.12225
311, 2085.834126, 2074.874331, 2071.038268, 2176.981762, 2313.557314, 2264.7657
312, 2070.70049, 2067.582183, 2178.057348, 2318.586794, 2337.369812, 2265.21
313, 2065.128214, 2179.087129, 2322.913628, 2343.666219, 2475.190841, 2682.195363
314, 2180.051, 2326.610984, 2348.339251, 2488.816607, 2820.334666, 2807.609857
315, 2329.646661, 2352.094513, 2497.872011, 2844.113923, 2901.907323, 2825.51
316, 2355.479767, 2505.416949, 2862.487292, 2924.178476, 2836.662016, 2751.821029
317, 2512.087061, 2878.026143, 2942.213418, 2851.297488, 2761.064218, 2560.997917
318, 2891.987703, 2958.086577, 2864.406123, 2770.795488, 2710.94806, 2564.3
319, 2971.574043, 2875.534215, 2779.17204, 2720.386122, 2704.214045, 2647.625
320, 2884.499203, 2785.831448, 2726.589297, 2712.798251, 2730.861106, 2781.636583
321, 2790.118919, 2730.350308, 2717.289839, 2737.640424, 2765.175529, 2784.8
322, 2733.370636, 2720.753263, 2742.269438, 2770.199641, 2786.760585, 2745.955417
323, 2723.236352, 2745.623562, 2774.090331, 2791.128726, 2797.407519, 2866.431667
324, 2747.173976, 2776.093778, 2793.532156, 2801.077924, 2848.20884, 2862.9
325, 2777.469379, 2795.2429, 2803.364474, 2851.505783, 2878.030485, 2693.633983
326, 2796.769064, 2805.308134, 2854.480328, 2882.124797, 2926.015474, 2794.117717
327, 2807.269983, 2857.339547, 2885.791637, 2936.337023, 3015.575061, 2790
328, 2860.198765, 2889.326578, 2943.128757, 3029.915064, 3127.376927, 3218.115017
329, 2892.145988, 2948.34728, 3039.229608, 3147.509519, 3493.329045, 3252.562533
330, 2952.328147, 3046.30735, 3160.208996, 3524.420274, 3487.909518, 3210.2
331, 3051.787961, 3169.848843, 3546.689182, 3513.716429, 3474.05107, 3457.374333
332, 3177.930857, 3564.995967, 3532.97177, 3497.440836, 3657.187196, 3357.326317
