,outputs,gt
693,"[1212.200343413002, 1215.994342438862, 1214.9713940417423, 1212.995704672794, 1208.919196955685]",1216.3
694,"[1215.9351045199874, 1214.916241496583, 1213.3388340352394, 1207.915057328093, 1209.5179049372673]",1209.65
695,"[1214.8797649455519, 1213.3729719054827, 1208.8263369640335, 1208.5479198098183, 1209.0713597614376]",1212.35
696,"[1213.339417588577, 1208.9261832873453, 1209.4166195988655, 1209.9681492886157, 1214.233590567601]",1209.55
697,"[1208.835652072914, 1209.511075079441, 1210.0109225967026, 1213.9346123937867, 1214.0554651134153]",1214.35
698,"[1209.4231588244438, 1209.9211711468524, 1213.7337953371753, 1215.1920751544094, 1212.180834265091]",1214.4
699,"[1209.8698431771481, 1213.7175559795287, 1214.5439507911942, 1211.070903168802, 1204.7922222113266]",1214.4
700,"[1213.7472798037925, 1214.444484725609, 1211.392790436439, 1203.5066844657558, 1198.6830225645826]",1214.4
701,"[1214.4952327182546, 1211.4837018404069, 1204.7149162252754, 1196.2973945793055, 1190.9886159004964]",1200.35
702,"[1211.4809469493775, 1204.8929805751686, 1198.4259150154685, 1187.5102808314841, 1182.9464770669438]",1197.0
703,"[1204.776297757271, 1198.746141309748, 1190.711675167695, 1182.4075066810474, 1180.8050722997723]",1182.0
704,"[1198.5185663845186, 1191.235010635064, 1184.8881023196009, 1178.6622198549594, 1176.86630335691]",1180.4
705,"[1190.8851069491357, 1185.1038062881707, 1180.9760430292226, 1178.5359099807465, 1180.0951311844256]",1178.4
706,"[1184.7109065762925, 1181.246613980402, 1179.2174766143216, 1179.9141714792495, 1169.060359008734]",1178.4
707,"[1180.9398510881874, 1179.0104587116002, 1179.9645506611705, 1167.9622643412222, 1184.5895165205002]",1178.4
708,"[1178.7996768470111, 1179.8718992921204, 1169.153512465673, 1185.4563796520233, 1176.0468181371689]",1184.35
709,"[1179.8338253701513, 1169.3316630860863, 1184.561263203621, 1175.639460682869, 1197.4562273304036]",1190.95
710,"[1169.1821310392334, 1184.3823255300522, 1175.9584704637527, 1198.4240540643077, 1203.1199584918504]",1196.65
711,"[1184.4806413650513, 1176.0328685045242, 1196.4968717276497, 1203.9375769535545, 1202.6127269709687]",1192.35
712,"[1175.9979239702225, 1196.2809990688402, 1202.1341028575262, 1202.6746378518437, 1196.1525262641735]",1197.7
713,"[1196.5476985145506, 1201.9941181721224, 1201.8153034131537, 1197.5859628689504, 1202.9335834276862]",1197.7
714,"[1202.2594643962802, 1201.816587279347, 1197.0989496263064, 1202.7508289185353, 1202.7732449012983]",1197.7
715,"[1201.9677981865534, 1196.9417473435315, 1202.048794604867, 1203.7372749370697, 1203.1791597993579]",1197.7
716,"[1196.9674246673967, 1202.0121009260765, 1202.9711337682384, 1203.9792818847345, 1203.053230520396]",1212.25
717,"[1202.1281785947795, 1202.8416350652697, 1203.2282750736922, 1203.8901890615234, 1218.655470520258]",1204.2
718,"[1202.9357250820904, 1203.0872114369413, 1203.1280456475797, 1217.2039974033833, 1199.0355107039213]",1197.3
719,"[1203.171878174384, 1202.9821275941795, 1216.2064347863197, 1199.8363932222128, 1200.7848941981792]",1202.45
720,"[1203.069364316907, 1216.3334603607655, 1200.5748467892408, 1202.2424367964268, 1199.834586828947]",1202.45
721,"[1216.570170134306, 1200.6273044496775, 1201.9268237650394, 1198.6082625687122, 1197.4005802869797]",1202.45
722,"[1200.494209393859, 1201.6797091662884, 1198.926910340786, 1196.6625602543354, 1190.3928499575122]",1200.05
723,"[1201.6430032551289, 1199.040062814951, 1197.3020234704018, 1188.2916819585662, 1197.015380263474]",1190.85
724,"[1199.0393402576447, 1197.4724024832249, 1190.0374156495673, 1196.9775376575126, 1198.4640066871361]",1196.7
725,"[1197.4085284173489, 1190.4471125457203, 1197.4398194917012, 1201.2098891106143, 1200.8787663084513]",1205.15
726,"[1190.2498723441386, 1197.474938576779, 1200.1806849030254, 1200.3686078439932, 1202.442727847687]",1198.9
727,"[1197.4005434536957, 1199.7373243718175, 1199.7344575077295, 1200.7740579642486, 1195.0793897615222]",1198.9
728,"[1199.7735902025306, 1199.6928879784537, 1201.0316494494837, 1195.601899650981, 1195.1413812427709]",1198.9
729,"[1199.805985766725, 1201.2942692124561, 1196.1992590461887, 1194.4266474786637, 1197.9262569513812]",1196.6
730,"[1201.3441209945959, 1196.236037306211, 1195.057624502173, 1197.8735318676772, 1199.5772560301994]",1189.85
731,"[1196.1228292245796, 1195.153592774419, 1197.9814243414148, 1200.4541876676085, 1195.0306077884452]",1195.6
732,"[1195.0706980242903, 1197.98903859056, 1200.032674328133, 1197.0679326757236, 1204.3738611859153]",1209.8
733,"[1197.9766833938338, 1199.87780337382, 1196.3711975774786, 1204.5946726170514, 1215.2521191890119]",1201.95
734,"[1199.9059617291496, 1196.0146121271973, 1203.2329306650354, 1213.7334888615296, 1199.7866071474273]",1201.95
735,"[1196.031190849535, 1203.0629987610737, 1212.743999528495, 1200.9855030555336, 1201.8189469930949]",1201.95
736,"[1203.2713761504565, 1212.9249948809156, 1201.3743185695785, 1201.6046369582764, 1203.3155838614184]",1201.9
737,"[1213.1783883743046, 1201.3516761231003, 1201.75534623579, 1203.7068511053367, 1202.9237397398829]",1200.2
738,"[1201.2524531729287, 1201.7514523118734, 1203.469465965827, 1203.031760073718, 1194.2064039485267]",1203.3
739,"[1201.7208777981577, 1203.388126221791, 1202.8708112184977, 1193.5385590900696, 1202.2212024131732]",1208.35
740,"[1203.4153836892074, 1202.846149700359, 1194.4390965145285, 1201.4642455548164, 1205.971407059209]",1198.7
741,"[1202.8656193199422, 1194.5958487726602, 1201.5975055361341, 1204.7576708953202, 1199.3108389982008]",1198.7
742,"[1194.4737711456692, 1201.6989208286977, 1205.0388497455351, 1201.171632229285, 1199.7390173446474]",1198.7
743,"[1201.7092488358612, 1205.248005324691, 1201.1860368834969, 1199.7254769696883, 1195.9379171912296]",1202.75
744,"[1205.265290909745, 1200.9711194426563, 1199.6383288117067, 1195.5478391551733, 1192.8939256631857]",1201.9
745,"[1200.8859879362644, 1199.5670257733582, 1195.8978722525208, 1190.2097623973532, 1183.2878815829754]",1194.25
746,"[1199.5641448425158, 1195.977241897228, 1191.6271803717973, 1180.1258017122746, 1186.1470733731985]",1185.4
747,"[1195.9367648188927, 1192.1803190935316, 1183.0123071968555, 1186.1006185859442, 1186.4093135148287]",1187.25
748,"[1192.0583116723574, 1183.8281335532665, 1187.5034384578466, 1188.127567127347, 1192.5219175815582]",1187.25
749,"[1183.4765683114529, 1187.651262179017, 1188.1165269464254, 1192.9288271069527, 1194.9228327883611]",1187.25
750,"[1187.3986284285784, 1187.8012365847826, 1192.0477633178234, 1196.3955837323738, 1192.3125452697277]",1189.35
751,"[1187.7002977877855, 1191.8355624377728, 1195.1280063803279, 1193.1630379259586, 1198.3281514470582]",1204.7
752,"[1191.9558573961258, 1194.7589231590246, 1192.3609496057034, 1199.3991693937278, 1221.494876526558]",1201.2
753,"[1194.915239073016, 1192.1364389061928, 1197.9305959370686, 1221.3802746091678, 1202.1086266137427]",1203.45
754,"[1192.236094892025, 1197.6267580419517, 1218.4744410296262, 1203.19490343472, 1199.903473178245]",1203.8
755,"[1197.8367365406302, 1218.2351843950746, 1203.1029921225272, 1198.8038404947147, 1195.0176688780775]",1203.8
756,"[1218.767695560091, 1203.0372180897393, 1199.4483685714658, 1193.4916538728285, 1191.2692670662946]",1203.8
757,"[1203.0286014042213, 1199.6600518123596, 1194.8384418193018, 1188.7520460036176, 1191.6791144222952]",1186.95
758,"[1199.5954266709741, 1195.2576435697556, 1190.7272775472084, 1189.2095515293477, 1195.3483719973883]",1185.55
759,"[1195.1019687847293, 1191.423074902792, 1191.1696746948292, 1200.614113225456, 1206.3624589052051]",1188.6
760,"[1191.1951635708392, 1191.8853298838076, 1199.6733000273525, 1211.2226574093802, 1214.035769234033]",1205.55
761,"[1191.6547187170363, 1198.5710446620942, 1207.657440342009, 1219.1303100128425, 1225.7971654151916]",1219.75
762,"[1198.4451915237878, 1205.8877471816959, 1214.3074225872988, 1226.0664831364993, 1241.772976309061]",1219.75
763,"[1206.2556918186601, 1212.2893237457902, 1221.7135672022996, 1243.2609111070633, 1227.440062314272]",1219.75
764,"[1212.9263386613457, 1220.8974224107806, 1238.74446991086, 1229.2262238562107, 1227.150850713253]",1229.95
765,"[1221.7722020103538, 1237.7647274434566, 1227.989259004593, 1228.8817581534386, 1239.995573872875]",1230.7
766,"[1238.6239287257195, 1227.506076425314, 1227.71037119627, 1240.0244583004678, 1228.2173098833882]",1229.05
767,"[1227.669076025486, 1227.1293306946754, 1237.8515282653098, 1227.5933485667629, 1226.5539754307101]",1223.0
768,"[1227.2572875618935, 1237.4248598171107, 1227.9881475094007, 1226.3544486518222, 1224.8760432467825]",1227.85
769,"[1237.8730816199095, 1228.2755540975195, 1226.9386513235368, 1226.7084619734815, 1229.3622414881247]",1227.85
770,"[1228.2585356369673, 1227.1007668313832, 1226.6480170963478, 1228.570002807246, 1229.061557566558]",1227.85
771,"[1226.9979225137358, 1226.2451490560343, 1228.1099175288691, 1229.3448562504054, 1228.6143156474573]",1222.3
772,"[1226.1299810255732, 1228.1354452196974, 1229.0713871946355, 1228.7007590155117, 1229.7355283958314]",1235.95
773,"[1228.2727665910497, 1229.0028732198261, 1228.5923385199858, 1232.34854568835, 1243.7079659317678]",1230.55
774,"[1229.0473266124754, 1228.5568820876651, 1231.2173896477616, 1242.20689947324, 1231.2954369893705]",1230.8
775,"[1228.571973048529, 1230.5036840507237, 1240.3657798751083, 1232.6736246270884, 1233.0617832043354]",1233.85
776,"[1230.5595978198107, 1240.3052244849969, 1232.6703832193452, 1233.3355348219193, 1231.4603067741264]",1233.85
777,"[1240.773165893741, 1232.5094915259106, 1233.036883299399, 1230.4775708810776, 1226.1954502472508]",1233.85
778,"[1232.4393592492852, 1232.8873365330655, 1230.7656141600746, 1224.6565182528138, 1223.503551971]",1230.8
779,"[1232.9200452839286, 1231.0129925055662, 1225.9812226627691, 1221.4138957845207, 1225.5718070893345]",1225.4
780,"[1231.0258107998234, 1226.5637920362497, 1223.2380610569016, 1225.1970309956378, 1227.1735777566646]",1214.95
781,"[1226.4064364239894, 1224.0183542975064, 1226.2378142134548, 1228.6931271381327, 1228.9443506734679]",1231.15
782,"[1223.7983130745197, 1226.5193375428644, 1228.6098762476176, 1233.8996907820401, 1235.5726512568071]",1232.1
783,"[1226.335185396354, 1228.2523092602642, 1231.8369514029182, 1232.9403198750006, 1230.4802810572655]",1232.1
784,"[1228.15273178168, 1230.3632929716987, 1231.4775458358272, 1229.9540180333497, 1231.5145208236354]",1232.1
785,"[1230.4138906860753, 1231.6486072946063, 1230.084151731142, 1231.287741557957, 1229.2419546395613]",1232.25
786,"[1232.1228137805083, 1230.3573443698479, 1231.5065894244472, 1228.8262905709926, 1224.294866234064]",1231.6
787,"[1230.392448155144, 1231.6045568921982, 1229.3629819160633, 1222.7208793759346, 1219.1405917704105]",1229.95
788,"[1231.577531383853, 1229.552160474479, 1224.1044894754887, 1216.6524733006954, 1214.6230364888906]",1224.15
789,"[1229.478427837581, 1224.708818167448, 1218.829760581255, 1211.655891314149, 1209.4876381158829]",1211.4
790,"[1224.5442950427532, 1219.8427529633045, 1214.3813931494951, 1207.7876147925854, 1204.9897668510675]",1211.4
791,"[1219.5940586328506, 1215.650424644351, 1210.616678059101, 1206.458723321557, 1204.9990212468401]",1211.4
792,"[1215.3316610902548, 1211.5910368859768, 1208.1641817837954, 1203.7197946353117, 1204.5343673871685]",1205.55
793,"[1211.141683101654, 1208.1694700270891, 1204.7933290073415, 1203.0444001120486, 1203.3094614402507]",1202.1
794,"[1207.685889557004, 1205.1970789421175, 1204.109165153568, 1204.0045262908534, 1201.8227441764902]",1203.25
795,"[1205.0555462377088, 1204.6814287114103, 1204.6698214102944, 1202.5631349451578, 1219.9553141172364]",1211.85
796,"[1204.5777673392877, 1204.668945829966, 1202.8055995639588, 1223.476177649689, 1224.0040018732543]",1222.4
797,"[1204.4668327041873, 1202.6414052390173, 1220.3520087615761, 1224.6825482226996, 1235.3004519178066]",1222.4
798,"[1202.5162016508693, 1218.7623419814918, 1221.9728412019322, 1235.6901110442413, 1222.2948135354964]",1222.4
799,"[1219.129576958032, 1221.189558615879, 1232.7860284972267, 1222.2594032259512, 1224.3915993134578]",1221.6
800,"[1221.71482890044, 1232.0939973859931, 1222.3551422110177, 1224.9195480849885, 1224.624607893551]",1223.0
801,"[1232.7031129987445, 1222.478568269391, 1224.673716018311, 1225.5854950587382, 1225.8369852304459]",1226.1
802,"[1222.4843971269293, 1224.4924385488703, 1225.1075287405984, 1226.1572923660278, 1228.144789058977]",1227.05
803,"[1224.5071564141545, 1224.7707664963236, 1225.5719336271286, 1227.8879815341643, 1224.935705789234]",1223.65
804,"[1224.7961220266152, 1225.3519320487976, 1227.3435261955601, 1224.2262683310983, 1222.1926695142465]",1223.65
805,"[1225.449175953865, 1227.2878382803901, 1224.563580244183, 1222.6573876182665, 1220.2629264902353]",1223.65
806,"[1227.4290312621597, 1224.8359457178012, 1223.133661507687, 1219.5514411713957, 1220.9695847088442]",1223.4
807,"[1224.829655859925, 1223.1459486719104, 1220.1779402710235, 1220.398231572457, 1219.4793272194656]",1221.2
808,"[1223.0074255228683, 1220.4603987723967, 1220.855197060955, 1218.7150363496185, 1215.2937627466235]",1213.25
809,"[1220.3812635837676, 1221.0942116602528, 1219.4382237296231, 1214.6736674633794, 1217.236319530195]",1226.25
810,"[1221.0430151426553, 1219.7727564031811, 1215.861928149643, 1219.683733941456, 1226.2728041410446]",1217.55
811,"[1219.678847362331, 1216.2486307127765, 1219.3070964393773, 1223.5026126354933, 1225.0285897403955]",1217.55
812,"[1216.0425157668287, 1218.6646829772726, 1222.8769605606794, 1228.3623066544533, 1231.0969032347202]",1217.55
813,"[1218.5427352810148, 1223.2921128720045, 1227.395908087492, 1234.1985587775707, 1236.6656452417374]",1230.3
814,"[1223.6435305327177, 1226.5242344141006, 1231.9105432927608, 1240.8756405115128, 1247.1160107491596]",1240.3
815,"[1226.4613768458366, 1230.4969789087772, 1237.3522545397282, 1247.617012222443, 1253.815648527554]",1235.9
816,"[1230.6941762566566, 1235.4668198525906, 1243.8216620685707, 1254.239697492536, 1241.1789006579202]",1242.55
817,"[1235.856390595436, 1242.797512979596, 1251.2372001662152, 1243.1965339132003, 1247.2412684674782]",1243.3
818,"[1243.5834810402885, 1250.5425760248327, 1242.6302481614985, 1246.9302090995188, 1245.227854220284]",1243.3
819,"[1251.1853029602498, 1242.1025526398735, 1245.8493518576142, 1245.4916732099082, 1244.9575138623768]",1243.3
820,"[1242.066328094399, 1245.6187235547986, 1245.0815680726664, 1245.2678717074741, 1244.6074349559203]",1245.35
821,"[1245.8850496231753, 1244.9843404000858, 1245.0301381909812, 1244.946990745375, 1244.7469420908892]",1245.3
822,"[1245.0630414582265, 1244.9031197223812, 1244.7350462761824, 1244.1734515957214, 1239.7517997945106]",1245.75
823,"[1244.9292051955126, 1244.6028403555392, 1244.167661761574, 1238.5590939601389, 1237.6105167120695]",1242.75
824,"[1244.6213669699791, 1244.3030548062525, 1239.547671026492, 1235.7521254867315, 1236.575065791607]",1235.35
825,"[1244.3567963437235, 1240.1012682453584, 1237.1898021250963, 1235.9162977337837, 1238.021949738264]",1235.35
826,"[1240.0003172909928, 1238.005391433835, 1237.1941830217838, 1240.3144209980965, 1244.7243504077196]",1235.35
827,"[1237.868172839284, 1237.687219530344, 1240.2925907671452, 1246.865717858076, 1250.7201644182205]",1241.65
828,"[1237.4729268550873, 1239.6947097480297, 1245.151599213481, 1254.0569226443768, 1253.273350328207]",1246.3
829,"[1239.4770014584064, 1244.105975702405, 1251.1855790019035, 1254.3814924657345, 1262.1908570078085]",1255.0
830,"[1244.2656185477972, 1249.5937542021275, 1251.8407655060291, 1264.6499966419651, 1269.0767341852188]",1259.75
831,"[1249.9038325846195, 1250.870992988348, 1261.4517185544537, 1270.2233272790909, 1264.3229455053806]",1258.15
832,"[1251.325064599514, 1260.0142985471757, 1267.1701341867447, 1264.2355442941189, 1257.9070658683777]",1258.15
833,"[1260.4987870891637, 1266.1001402139664, 1263.1708113253117, 1258.2374484539032, 1257.9921393841505]",1258.15
834,"[1266.686452627182, 1262.9922545552254, 1258.493645131588, 1258.0807419866323, 1260.4897566437721]",1258.15
835,"[1263.2618167102337, 1258.5218778252602, 1258.1804574579, 1261.057113647461, 1265.811919748783]",1258.15
836,"[1258.4479922652245, 1258.1687438935041, 1260.6279166340828, 1267.5097858905792, 1269.6756311388162]",1258.15
837,"[1258.141412243247, 1260.3699178695679, 1266.1023560762405, 1272.4077245737135, 1275.9450776513404]",1268.0
838,"[1260.4109153449535, 1265.2854100465775, 1270.2818631142145, 1280.204749678378, 1290.8896107673645]",1279.0
839,"[1265.434382557869, 1268.9530122230644, 1276.8758732078277, 1293.9068632125854, 1292.902856707573]",1279.0
840,"[1269.1595390489238, 1274.7645601158729, 1288.8881359100342, 1293.4021916389465, 1280.2757054567337]",1279.0
841,"[1275.0943731079315, 1286.6590180397034, 1290.0506250858307, 1280.4636993408203, 1282.6032923460007]",1279.0
842,"[1287.5265102386475, 1289.0850409269333, 1280.362155199051, 1283.61476957798, 1283.015720129013]",1279.0
843,"[1289.8429627418518, 1280.3900569677353, 1283.1021698713303, 1284.0753774642944, 1283.2087454795837]",1282.9
844,"[1280.4243624210358, 1282.6827285289764, 1283.3554203510284, 1284.1889666318893, 1286.8380646262958]",1290.45
845,"[1282.7094105482101, 1282.8678255081177, 1283.4014658927917, 1286.806560304598, 1293.15711524972]",1279.9
